#{"t_start": 1789349340.642776, "env_id": "Walker2d-v5"}
r,l,t,task_return
140.136841,89,34.919504,32.68910716027147
133.434998,77,36.533941,-22.424140184418384
139.130341,86,37.456701,-12.624575427892667
102.348534,55,37.882021,8.839407190184954
141.288849,93,38.50622,-27.448163177492845
140.489365,99,39.069715,-14.054372644242944
141.648499,114,39.640903,-10.797015113419459
141.926056,106,40.110207,-19.07094939776785
143.968018,118,40.627225,78.08082311026662
137.028397,100,41.046547,-27.663322996988324
145.623917,123,41.59464,-22.952599570207806
145.145096,144,43.724804,0.4160102045343299
148.312271,226,45.286673,45.56289056012812
144.575027,119,46.087646,13.0095171673751
141.045105,100,46.639185,-11.750597592044551
142.092072,102,47.199147,6.041266658067444
151.224091,196,48.275157,274.7873866824112
135.563141,94,48.808151,1.9379214314962434
136.091217,80,49.187638,-25.90280380329546
143.849197,141,50.379233,19.178406867594042
133.417786,81,50.736894,6.710800900407827
132.177231,72,51.033952,21.431853504864083
144.158752,121,51.444674,-8.751169516493324
131.094925,81,51.676902,-32.87575177363291
147.661392,235,52.262402,103.26062560520681
143.565903,107,52.49728,1.8240468272607602
141.635757,91,52.689784,-45.39387964301871
148.920486,147,52.995055,0.2447072216355739
140.373795,103,53.478078,-7.013968824523956
145.381668,109,53.695955,-11.768989525384841
131.540253,76,53.841904,19.35055422033749
142.963608,107,54.054199,14.603361300209102
145.915482,161,54.380599,39.99594832300789
147.26123,124,54.61626,-25.3856862810369
148.273315,140,54.902874,199.5021706544268
137.835129,89,55.076054,-21.08830777696877
146.687576,135,55.337599,1.6444475848228808
147.174622,124,55.847093,39.14744929054825
142.078552,128,56.096951,12.680937461978274
136.317764,115,56.326205,-2.9277181398228316
145.683548,199,56.714516,300.65998349451155
143.467316,123,56.961759,-14.802662683080593
149.16478,259,57.481781,81.84230629711206
133.32309,86,57.656071,-11.799812967756464
136.608673,92,58.110315,-21.0212380818315
146.095367,115,58.354484,27.117746149836183
130.251801,71,58.502688,7.068422397036911
142.145554,96,58.703933,-38.00970423183128
149.45575,147,59.02296,3.605417025401932
142.061523,161,59.339505,-14.896693668611292
141.329239,100,59.54232,-5.9951282847017
141.574371,143,59.846799,26.038523395440208
144.270584,145,60.389959,18.320361670319354
135.863831,86,60.557175,-14.792714563028335
145.405762,118,60.791474,-1.4523437462886388
143.790436,165,61.114173,12.21203723010481
148.407074,136,61.389823,22.602799176684425
136.321365,86,61.563485,3.5832850348395198
139.316772,139,61.835701,5.337340632102327
146.504684,147,62.144086,264.3239380679998
147.752655,175,62.799988,47.139994960217955
141.703537,100,63.002308,2.5965283855972547
143.223938,128,63.264835,-0.8711006974981221
142.422562,129,63.521717,9.044562584523156
140.956757,136,63.791747,-22.059817749069293
148.123871,172,64.134641,32.75296263422984
140.072144,103,64.342805,10.912854730952443
141.887833,150,64.643901,13.269510329242731
144.522644,125,65.162794,-22.675770458100708
146.743683,223,65.609491,91.73226039646306
144.850861,180,65.968711,39.382108033323654
147.120346,185,66.342685,259.2155170580003
139.293777,104,66.562783,-9.426164294770372
137.79126,93,66.765,-9.215046904084577
143.554474,129,67.023441,-5.620519661193274
147.971237,162,67.602547,90.8433480118663
145.285416,178,67.987363,38.637914037313635
144.134674,144,68.303793,261.1575514293273
147.240311,180,68.67785,35.400945337979756
147.381104,153,69.001147,250.8997589835521
147.281448,176,69.352834,285.0646676222356
141.56691,170,69.981494,302.32919400970343
148.5979,155,70.296075,28.877534297744912
148.121429,232,70.760559,108.44800502369826
